episode,steps,return
1255,200,-326.0
1256,200,-299.0
1257,200,-290.0
1258,200,-353.0
1259,200,-299.0
1260,102,-144.0
1261,97,-130.0
1262,166,-235.0
1263,200,-299.0
1264,130,-181.0
1265,200,-353.0
1266,137,-161.0
1267,186,-264.0
1268,200,-335.0
1269,200,-371.0
1270,117,-195.0
1271,200,-272.0
1272,200,-371.0
1273,200,-272.0
1274,200,-335.0
1275,183,-288.0
1276,200,-398.0
1277,131,-191.0
1278,200,-344.0
1279,79,-130.0
1280,200,-362.0
1281,192,-288.0
1282,200,-335.0
1283,69,-93.0
1284,200,-317.0
1285,200,-371.0
1286,200,-263.0
1287,200,-326.0
1288,91,-97.0
1289,45,-60.0
1290,200,-317.0
1291,200,-326.0
1292,86,-128.0
1293,54,-60.0
1294,200,-344.0
1295,193,-262.0
1296,200,-326.0
1297,200,-299.0
1298,200,-326.0
1299,91,-133.0
1300,85,-109.0
1301,109,-133.0
1302,200,-344.0
1303,200,-308.0
1304,48,-54.0
1305,161,-257.0
1306,200,-353.0
1307,145,-223.0
1308,95,-110.0
1309,200,-308.0
1310,200,-263.0
1311,200,-353.0
1312,200,-308.0
1313,200,-344.0
1314,200,-281.0
1315,200,-299.0
1316,197,-311.0
1317,174,-315.0
1318,115,-184.0
1319,175,-298.0
1320,200,-326.0
1321,200,-380.0
1322,200,-308.0
1323,200,-299.0
1324,67,-109.0
1325,200,-335.0
1326,79,-94.0
1327,200,-290.0
1328,200,-254.0
1329,33,-21.0
1330,50,-56.0
1331,200,-317.0
1332,10,11.0
1333,200,-308.0
1334,144,-231.0
1335,32,-20.0
1336,200,-308.0
1337,111,-126.0
1338,149,-227.0
1339,200,-317.0
1340,200,-344.0
1341,200,-317.0
1342,200,-272.0
1343,75,-90.0
1344,108,-177.0
1345,200,-290.0
1346,88,-121.0
1347,99,-105.0
1348,78,-75.0
1349,200,-272.0
1350,200,-335.0
1351,90,-141.0
1352,160,-220.0
1353,200,-317.0
1354,200,-317.0
1355,41,-56.0
1356,200,-281.0
1357,200,-389.0
1358,200,-380.0
1359,187,-364.0
1360,140,-200.0
1361,200,-362.0
1362,148,-217.0
1363,200,-308.0
1364,158,-227.0
1365,131,-146.0
1366,33,-30.0
1367,200,-308.0
1368,138,-189.0
1369,200,-335.0
1370,200,-344.0
1371,40,-37.0
1372,200,-326.0
1373,200,-380.0
1374,166,-244.0
1375,75,-81.0
1376,200,-299.0
1377,28,-16.0
1378,200,-308.0
1379,55,-43.0
1380,200,-263.0
1381,200,-335.0
1382,200,-326.0
1383,200,-326.0
1384,179,-284.0
1385,96,-111.0
1386,177,-282.0
1387,200,-344.0
1388,110,-170.0
1389,200,-317.0
1390,64,-97.0
1391,200,-326.0
1392,200,-380.0
1393,200,-326.0
1394,197,-329.0
1395,200,-308.0
1396,67,-73.0
1397,179,-302.0
1398,31,-37.0
1399,34,-22.0
1400,200,-371.0
1401,12,0.0
1402,159,-246.0
1403,200,-299.0
1404,44,-41.0
1405,62,-50.0
1406,85,-109.0
1407,200,-317.0
1408,184,-271.0
1409,200,-254.0
1410,27,-15.0
1411,179,-248.0
1412,129,-162.0
1413,181,-268.0
1414,108,-177.0
1415,100,-97.0
1416,147,-216.0
1417,200,-326.0
1418,200,-353.0
1419,200,-290.0
1420,200,-317.0
1421,200,-299.0
1422,156,-243.0
1423,200,-344.0
1424,132,-183.0
1425,146,-206.0
1426,200,-335.0
1427,200,-389.0
1428,200,-281.0
1429,116,-158.0
1430,200,-299.0
1431,200,-299.0
1432,103,-163.0
1433,200,-245.0
1434,200,-290.0
1435,200,-254.0
1436,153,-204.0
1437,81,-96.0
1438,159,-237.0
1439,200,-299.0
1440,28,-25.0
1441,200,-281.0
1442,200,-398.0
1443,200,-281.0
1444,200,-308.0
1445,153,-195.0
1446,37,-34.0
1447,200,-362.0
1448,94,-127.0
1449,108,-168.0
1450,189,-303.0
1451,176,-308.0
1452,200,-308.0
1453,127,-151.0
1454,25,-22.0
1455,200,-344.0
1456,154,-214.0
1457,200,-353.0
1458,75,-99.0
1459,200,-281.0
1460,200,-362.0
1461,175,-199.0
1462,200,-317.0
1463,200,-308.0
1464,200,-326.0
1465,200,-371.0
1466,200,-317.0
1467,183,-252.0
1468,62,-86.0
1469,22,-10.0
1470,200,-308.0
1471,62,-41.0
1472,197,-266.0
1473,200,-281.0
1474,200,-308.0
1475,17,-14.0
1476,200,-362.0
1477,67,-91.0
1478,36,-42.0
1479,200,-272.0
1480,62,-68.0
1481,200,-317.0
1482,123,-147.0
1483,142,-193.0
1484,78,-102.0
1485,149,-209.0
1486,14,-2.0
1487,145,-232.0
1488,116,-149.0
1489,200,-326.0
1490,200,-362.0
1491,82,-142.0
1492,200,-317.0
1493,200,-317.0
1494,200,-362.0
1495,200,-281.0
