episode,steps,return
1357,14,-2.0
1358,12,9.0
1359,8,13.0
1360,19,-7.0
1361,11,1.0
1362,18,3.0
1363,15,-3.0
1364,13,8.0
1365,10,11.0
1366,20,-8.0
1367,8,13.0
1368,16,-4.0
1369,16,-13.0
1370,12,-9.0
1371,10,2.0
1372,13,8.0
1373,10,11.0
1374,28,-52.0
1375,17,-5.0
1376,18,3.0
1377,13,8.0
1378,9,12.0
1379,15,6.0
1380,13,8.0
1381,21,-9.0
1382,18,3.0
1383,19,-7.0
1384,15,-3.0
1385,18,3.0
1386,15,6.0
1387,17,-5.0
1388,21,-36.0
1389,25,-22.0
1390,12,0.0
1391,16,5.0
1392,16,-4.0
1393,11,10.0
1394,12,9.0
1395,13,8.0
1396,15,6.0
1397,18,-6.0
1398,17,4.0
1399,13,-1.0
1400,11,10.0
1401,14,7.0
1402,14,7.0
1403,18,3.0
1404,18,-6.0
1405,20,-17.0
1406,9,12.0
1407,21,-9.0
1408,11,10.0
1409,16,5.0
1410,12,9.0
1411,17,-5.0
1412,10,11.0
1413,16,-4.0
1414,9,12.0
1415,22,-19.0
1416,22,-37.0
1417,13,8.0
1418,18,-24.0
1419,26,-23.0
1420,15,-3.0
1421,9,12.0
1422,17,-5.0
1423,22,-1.0
1424,21,-27.0
1425,10,11.0
1426,17,4.0
1427,13,-10.0
1428,7,14.0
1429,14,-2.0
1430,15,6.0
1431,9,12.0
1432,12,9.0
1433,9,12.0
1434,12,9.0
1435,12,0.0
1436,7,14.0
1437,16,5.0
1438,11,1.0
1439,13,-1.0
1440,11,1.0
1441,30,-63.0
1442,15,6.0
1443,13,8.0
1444,16,5.0
1445,8,13.0
1446,23,-20.0
1447,15,6.0
1448,16,5.0
1449,13,-1.0
1450,15,6.0
1451,18,-15.0
1452,15,6.0
1453,11,1.0
1454,15,6.0
1455,21,0.0
1456,26,-32.0
1457,17,-5.0
1458,13,8.0
1459,16,5.0
1460,11,10.0
1461,21,-27.0
1462,17,-23.0
1463,18,3.0
1464,15,-3.0
1465,19,-7.0
1466,18,-6.0
1467,22,-37.0
1468,15,-3.0
1469,17,4.0
1470,20,-17.0
1471,17,-14.0
1472,16,-13.0
1473,15,-30.0
1474,21,0.0
1475,11,1.0
1476,17,-5.0
1477,15,6.0
1478,18,3.0
1479,16,-4.0
1480,15,-3.0
1481,15,6.0
1482,16,5.0
1483,16,-22.0
1484,23,-29.0
1485,12,9.0
1486,14,7.0
1487,19,-16.0
1488,13,8.0
1489,13,-19.0
1490,22,-19.0
1491,20,1.0
1492,24,-21.0
